Member_PortId,MemberNumber,PortfolioNumber,Description,ExSourceCode,ExPortfolioName,EqCompId,EqCompTyp,MemberStatId,Compliancedate,DataContent,MISReport,OnlineSuppressed,Deleted,CLoadId,ULoadId,ReviewThresholdCount,ReviewThresholdPC,UProcId,Enabled,APACSupplier,TPDValidationSettingId
782,6697,10,HALIFAX CREDIT CARD (NEW PLATFORM),671,"HFXCARDS                      ",NULL,NULL,NULL,NULL,M,1,0,0,804394,804394,NULL,NULL,NULL,1,1,1
783,6698,20,HALIFAX PERSONAL LOAN (NEW PLATFORM),672,"HFXLOAN                       ",NULL,NULL,NULL,NULL,M,1,0,0,804400,804400,NULL,NULL,NULL,1,0,1
784,1941,30,BANK OF SCOTLAND CREDIT CARD (NEW PLATFORM),673,"BOSCARDS                      ",NULL,NULL,NULL,NULL,M,1,0,0,804403,804403,NULL,NULL,NULL,1,1,1
785,1942,40,BANK OF SCOTLAND PERSONAL LOAN (NEW PLATFORM),676,"BOSLOAN                       ",NULL,NULL,NULL,NULL,M,1,0,0,804408,804408,NULL,NULL,NULL,1,0,1
786,2133,01,Idem Capital Securities,683,"Idem Capital Securities       ",NULL,NULL,NULL,NULL,M,1,0,0,814822,984063,NULL,NULL,984063,1,0,1
787,6027,01,"Moorgate (Britannic Rec)                          ",491,"Moorgate (Britannic Rec)      ",NULL,NULL,NULL,NULL,M,1,0,0,814832,984067,NULL,NULL,984067,1,0,1
788,8464,50,CITIBANK INTERNATIONAL CURRENT ACCOUNT,305,"CITIBANK CURRENT ACCOUNT      ",NULL,NULL,NULL,NULL,M,1,0,1,821227,821227,NULL,NULL,821260,1,0,1
789,2644,01,CITIBANK INTERNATIONAL CURRENT ACCOUNT,305,"CITIBANK CURRENT ACCOUNT      ",NULL,NULL,NULL,NULL,M,1,0,0,822542,822542,NULL,NULL,NULL,1,0,1
790,4074,91,"PCO Holdco Sarl c/o Watch Portfolio Management    ",NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,828799,1143736,NULL,NULL,1143736,1,0,1
791,6901,01,Rhino Financial Services,NULL,NULL,99999999,FN,NULL,NULL,M,1,1,1,828804,892280,NULL,NULL,896813,1,0,1
792,3951,79,Zenith Vehicle Contracts Limited,NULL,NULL,99999999,LG,NULL,NULL,M,1,0,0,828855,828855,NULL,NULL,NULL,1,0,1
794,1937,51,BOS Credit Cards - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,1,1
795,3815,59,HSBC Bank - Branch Banking - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
796,4807,36,Barclaycard - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,1,1
798,8064,23,Hillesden Securities - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
799,5116,86,MBNA Credit Cards - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,1,1
800,3761,66,Barclays Bank PLC - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
801,2546,59,CL Finance - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
802,1290,44,Aktiv Kapital (UK) Ltd - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
803,6949,36,Thames Credit HBOS - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
804,3430,03,Fredrickson International Limited - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
805,1536,02,Intrum Justitia - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
806,3131,02,Phoenix (Tessera) - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
807,8016,55,Apex Credit Management - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
808,5779,02,Robinson Way (Default data) - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,0,1
809,3576,04,Vanquis Bank Limited - CallMonitor,NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,834149,834149,NULL,NULL,NULL,1,1,1
810,2300,10,Pilvale Ltd,287,"OYSTER BAY SYSTEMS            ",NULL,NULL,NULL,NULL,M,1,0,0,839688,839688,NULL,NULL,NULL,1,0,1
811,6409,01,PDL Ltd,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,839698,839698,NULL,NULL,NULL,1,0,1
812,8721,72,Southampton Cheque Exchange,287,"OYSTER BAY SYSTEMS            ",NULL,NULL,NULL,NULL,M,1,0,0,851181,851181,NULL,NULL,NULL,1,0,1
813,8097,52,IND 4452,010,"IND Ltd Portfolio number 4452 ",NULL,NULL,NULL,NULL,M,1,0,0,851189,851189,NULL,NULL,NULL,1,0,1
814,7420,10,Cygnet Finance Services Ltd,NULL,NULL,33460407,FN,NULL,NULL,M,1,0,0,853368,853368,NULL,NULL,NULL,1,0,1
815,5666,10,Lloyds Banking Group,552,"Lloyds Banking Group          ",NULL,NULL,NULL,NULL,M,1,0,0,853371,853371,NULL,NULL,NULL,1,0,1
816,1205,10,Lending Stream,012,"Lending Stream Pvt Ltd        ",NULL,NULL,NULL,NULL,M,1,0,0,858892,927984,NULL,NULL,NULL,1,0,1
817,6110,10,MKDP LLP,205,"Compello Operations Ltd - DP  ",NULL,NULL,NULL,NULL,M,1,0,0,862469,862469,NULL,NULL,NULL,1,0,1
818,7499,10,Mortgage Works UK,690,"The Mortgage Works            ",NULL,NULL,NULL,NULL,M,1,0,0,863420,863420,NULL,NULL,NULL,1,0,1
819,5380,17,Creation Consumer Finance Ltd,NULL,NULL,50360000,RT,NULL,NULL,M,1,0,0,863612,1022081,NULL,NULL,NULL,1,0,1
820,4617,02,Aviva AVPS,NULL,NULL,99999999,IN,NULL,NULL,M,1,0,0,863614,980111,NULL,NULL,865598,1,0,1
821,4617,03,Aviva Pipe,NULL,NULL,99999999,IN,NULL,NULL,M,1,0,0,863616,980113,NULL,NULL,NULL,1,0,1
822,4209,19,Brighthouse,NULL,NULL,99999999,RT,NULL,NULL,M,1,0,0,873400,873400,NULL,NULL,NULL,1,0,1
823,6343,92,"Progressive Credit Limited                        ",634,"PROGRESSIVE CREDIT LIMITED    ",NULL,NULL,NULL,NULL,M,1,0,0,873404,896783,NULL,NULL,896783,1,1,1
824,3275,55,RBSI Mortgages,104,"RBSI Mortgages                ",NULL,NULL,NULL,NULL,M,1,0,0,873406,901780,NULL,NULL,NULL,1,0,1
825,3276,66,IOMB Mortgages,648,"IOMB Mortgages                ",NULL,NULL,NULL,NULL,M,1,0,0,873417,901782,NULL,NULL,NULL,1,0,1
826,9249,35,Moorgate (AOF2),635,"Moorgate (AOF2)               ",NULL,NULL,NULL,NULL,M,1,0,0,873428,873428,NULL,NULL,NULL,1,0,1
827,3277,77,RBSI PLC Mortgages,040,"RBS plc IOM Mortgages         ",NULL,NULL,NULL,NULL,M,1,0,0,873454,901783,NULL,NULL,NULL,1,0,1
828,3880,75,Swift Sterling,NULL,NULL,01623881,FS,NULL,NULL,M,1,0,0,873515,905834,NULL,NULL,905834,1,0,1
829,1062,50,Pounds Till Payday,NULL,NULL,01623880,FS,NULL,NULL,M,1,0,0,873522,905832,NULL,NULL,905832,1,0,1
830,3501,01,Sigma Red,NULL,NULL,99999999,DC,NULL,NULL,M,1,0,0,883331,955787,NULL,NULL,NULL,1,0,1
831,3256,02,Tesco Bank Cards,199,"TPF CREDIT CARDS              ",NULL,NULL,NULL,NULL,M,1,0,0,884741,884741,NULL,NULL,NULL,1,1,1
832,2974,90,British Pearl,NULL,NULL,99999999,FN,NULL,NULL,M,1,1,1,885300,1066645,NULL,NULL,1066645,1,0,1
833,1655,01,Precise Mortgages,165,"Precise Mortgages             ",NULL,NULL,NULL,NULL,M,1,0,0,887039,1082604,NULL,NULL,1082604,1,0,1
834,6204,11,Charter Mortgages Limited,620,"Charter Mortgages             ",NULL,NULL,NULL,NULL,M,1,0,0,887045,1082606,NULL,NULL,1082606,1,0,1
835,5051,51,Motormile Finance UK Limited,NULL,NULL,99999999,DC,NULL,NULL,M,1,0,0,887893,887893,NULL,NULL,NULL,1,0,1
836,6555,10,TM Advances Ltd,287,"OYSTER BAY SYSTEMS            ",NULL,NULL,NULL,NULL,M,1,0,0,891845,891845,NULL,NULL,NULL,1,0,1
837,6176,18,Uncle Buck,681,"UncleBuckLLP                  ",NULL,NULL,NULL,NULL,M,1,0,0,901439,901439,NULL,NULL,NULL,1,0,1
838,6019,01,Test Council 1,NUL,"NULL                          ",NULL,NULL,NULL,NULL,M,1,0,0,905402,905402,NULL,NULL,NULL,1,0,1
839,6315,01,Test Council 2,NUL,"NULL                          ",NULL,NULL,NULL,NULL,M,1,0,0,905405,905405,NULL,NULL,NULL,1,0,1
840,6717,01,Test Council 3,NUL,"NULL                          ",NULL,NULL,NULL,NULL,M,1,0,0,905409,905409,NULL,NULL,NULL,1,0,1
841,2207,01,Shawbrook Bank Ltd,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,905825,916093,NULL,NULL,NULL,1,0,1
842,2036,01,Surrey Save,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,913091,913091,NULL,NULL,NULL,1,0,1
843,7753,98,Santander Retail Trial Dummy,000,"Santander Retail Trial        ",NULL,NULL,NULL,NULL,M,1,0,0,913209,913209,NULL,NULL,NULL,1,0,1
844,7753,99,Santander Collections Trial Dummy,000,"Santander Collections Trial   ",NULL,NULL,NULL,NULL,M,1,0,0,913212,913212,NULL,NULL,NULL,1,0,1
845,1696,99,Experto Credite CM Dummy,029,"VIIL/Experto Credite Ltd      ",NULL,NULL,NULL,NULL,M,1,0,0,917859,917859,NULL,NULL,NULL,1,0,1
846,6259,10,Webb Resolutions,587,"Webb Resolutions              ",NULL,NULL,NULL,NULL,M,1,0,0,918366,918366,NULL,NULL,NULL,1,0,1
847,2188,01,"Capital CM                                        ",688,"Capital Credit Management     ",NULL,NULL,NULL,NULL,M,1,0,1,919078,1202244,NULL,NULL,1202244,1,0,1
848,4619,51,QuoteMeHappy.com,NULL,NULL,99999999,IN,NULL,NULL,M,1,0,0,929423,929423,NULL,NULL,NULL,1,0,1
849,2280,10,Gentoo Genie Ltd,999,"Gentoo Genie Ltd              ",NULL,NULL,NULL,NULL,M,1,0,0,931620,931620,NULL,NULL,NULL,1,0,1
850,6259,98,Webb Resolutions Early Arreas Dummy,587,"Webb Resolutions Early arreas ",NULL,NULL,NULL,NULL,M,1,0,0,938653,938653,NULL,NULL,NULL,1,1,1
851,6259,99,Webb Resolutions Target Dummy,587,"Webb Resolutions Target       ",NULL,NULL,NULL,NULL,M,1,0,0,938655,938655,NULL,NULL,NULL,1,1,1
852,9113,03,Callcredit Check CM Dummy Portfolio,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,942101,942101,NULL,NULL,NULL,1,0,1
853,6422,10,Trusted Quid,681,"Trusted Quid                  ",NULL,NULL,NULL,NULL,M,1,0,0,945096,945096,NULL,NULL,NULL,1,0,1
854,7097,10,First & Goal,999,"Poundstoday (Share)           ",NULL,NULL,NULL,NULL,M,1,0,1,947221,1041713,NULL,NULL,1041713,1,0,1
855,8211,10,Go Cash,999,"GoCash (Share)                ",NULL,NULL,NULL,NULL,M,1,0,1,947234,1165173,NULL,NULL,1165173,1,0,1
856,5048,10,Lend UK,999,"LendUK (Share)                ",NULL,NULL,NULL,NULL,M,1,0,0,947243,947243,NULL,NULL,NULL,1,0,1
857,2315,10,DDC Financial,NULL,NULL,99999999,FS,NULL,NULL,M,1,1,1,947250,1087287,NULL,NULL,1087287,1,0,1
858,5193,08,Barclays Bank SLB,684,"BARCLAYSBANKPLC-SLB           ",NULL,NULL,NULL,NULL,M,1,0,0,947580,1004084,NULL,NULL,991949,1,0,1
859,1290,45,Aktiv Kapital (UK) Ltd - CM Dummy,437,"Aktiv Kapital (UK)            ",NULL,NULL,NULL,NULL,M,1,0,0,948010,948010,NULL,NULL,NULL,1,0,1
860,2755,10,Webb Resolutions Limited,114,"Webb Resolutions              ",NULL,NULL,NULL,NULL,M,1,0,1,949644,968490,NULL,NULL,968490,1,0,1
861,6000,01,Cash Genie,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,949654,949654,NULL,NULL,NULL,1,0,1
862,6396,33,CASH FOUNDRY,999,"iDosh (Share)                 ",NULL,NULL,NULL,NULL,M,1,0,1,949660,1190904,NULL,NULL,1190904,1,0,1
863,4409,10,Stonemere Finance,999,"321Cash (Share)               ",NULL,NULL,NULL,NULL,M,1,0,0,950180,995268,NULL,NULL,995268,1,0,1
864,4422,11,Hyundai Capital UK Ltd,444,"HYUNDAI CAPITAL UK LTD        ",NULL,NULL,NULL,NULL,M,1,0,0,957264,957264,NULL,NULL,NULL,1,0,1
865,9999,21,Housing Data Client Take On,NULL,NULL,NULL,NULL,NULL,NULL," ",1,0,0,-1,-1,NULL,NULL,-1,1,0,1
866,2809,10,SANCLARE A2B LOANS,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,1,963999,1148863,NULL,NULL,1148863,1,0,1
867,5711,01,CALEDONIAN CONSUMER FINANCE,287,"CALEDONIAN CONSUMER FINANCE   ",NULL,NULL,NULL,NULL,M,1,0,0,964822,964822,NULL,NULL,NULL,1,0,1
868,6961,90,POUND ACCESS (VIA SMS),NULL,NULL,99999999,FN,NULL,NULL,M,1,0,1,964824,1125228,NULL,NULL,1125228,1,0,1
869,6259,20,Webb Resolutions,114,"Webb Resolutions              ",NULL,NULL,NULL,NULL,M,1,0,0,966883,966883,NULL,NULL,NULL,1,0,1
870,8401,07,YORKSHIRE CASH (Phoenix Pay),NULL,NULL,99999999,CB,NULL,NULL,M,1,0,0,968509,968509,NULL,NULL,NULL,1,0,1
871,7071,67,"Hamilton Greig Ltd                                ",NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,968514,1024559,NULL,NULL,1024559,1,0,1
872,6096,11,Paybreak Ltd Loans,999,"Paybreak Ltd - Loans          ",NULL,NULL,NULL,NULL,M,1,0,0,968519,968519,NULL,NULL,NULL,1,0,1
873,4152,54,Cash on Go Ltd,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,968526,1193771,NULL,NULL,1168442,1,0,1
874,3691,21,Initial Finance,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,974610,974610,NULL,NULL,NULL,1,0,1
875,9061,71,Cash Converters UK Ltd,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,976602,976602,NULL,NULL,NULL,1,0,1
876,7362,29,Zebra Finance (Golf Plus Direct),339,"Zebra Finance Limited         ",NULL,NULL,NULL,NULL,M,1,0,0,976626,976626,NULL,NULL,NULL,1,0,1
877,1471,66,Max Recovery - Santander,309,"EVERSHEDS                     ",NULL,NULL,NULL,NULL,M,1,0,0,977325,977325,NULL,NULL,NULL,1,0,1
878,9113,04,Noddle CM Dummy portfolio,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,978179,978179,NULL,NULL,NULL,1,0,1
879,7699,45,SYGMA BANK UK,449,"SYGMA BANK UK                 ",NULL,NULL,NULL,NULL,M,1,0,0,979137,979137,NULL,NULL,NULL,1,0,1
880,3449,22,CREATION FINANCIAL SERVICES,037,"CREATION                      ",NULL,NULL,NULL,NULL,M,1,0,0,979140,979140,NULL,NULL,NULL,1,0,1
881,1812,99,Easypay Midlands Ltd,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,979142,979142,NULL,NULL,NULL,1,0,1
882,8511,77,Capital Home Loans,368,"Capital Home Loans            ",NULL,NULL,NULL,NULL,M,1,0,0,979146,979146,NULL,NULL,NULL,1,0,1
883,9001,01,HML CM Dummy Portfolio,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,980284,980284,NULL,NULL,NULL,1,0,1
884,2999,10,INDIGO MICHAEL LTD,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,980521,980521,NULL,NULL,NULL,1,0,1
885,6891,19,Monkey Dosh,000,"MONKEYDOSH                    ",NULL,NULL,NULL,NULL,M,1,1,1,995785,1066392,NULL,NULL,1066221,1,0,1
886,6755,01,Step One Finance,677,"Step One Finance Limited      ",NULL,NULL,NULL,NULL,M,1,0,0,995879,995879,NULL,NULL,NULL,1,0,1
887,6037,01,Tesco Bank Mortgages,299,"Tesco Bank Mortgages          ",NULL,NULL,NULL,NULL,M,1,0,0,1003089,1003089,NULL,NULL,NULL,1,0,1
891,5779,99,Hoist KreditDaily Alerts Dummy,647,"Hoist Kredit Dummy            ",NULL,NULL,NULL,NULL,M,1,0,0,1003293,1003293,NULL,NULL,NULL,1,0,1
892,2817,01,Planet Loans,999,"Planet Loans                  ",NULL,NULL,NULL,NULL,M,1,0,0,1005272,1005272,NULL,NULL,NULL,1,0,1
893,7644,01,The Quick Cash Club,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1005387,1005387,NULL,NULL,NULL,1,0,1
894,2357,01,Moneybarn,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1008446,1008446,NULL,NULL,NULL,1,0,1
895,4851,99,DJS Ltd,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,1008470,1008470,NULL,NULL,NULL,1,0,1
896,8029,88,"MARKS AND SPENCER - CURRENT ACCOUNTS              ",662,"MSM Bank PLC                  ",NULL,NULL,NULL,NULL,M,1,0,0,1017483,1017491,NULL,NULL,1017491,1,0,1
897,2733,01,Quid 24,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1020757,1020757,NULL,NULL,NULL,1,0,1
898,8861,27,Think Finance (UK) Ltd,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1022279,1022279,NULL,NULL,NULL,1,0,1
899,6271,26,Ealing Trading Co (Finance) Ltd,999,"Ealing Trading Co Ltd         ",NULL,NULL,NULL,NULL,M,1,0,0,1025376,1025376,NULL,NULL,NULL,1,0,1
900,3739,12,Fast Investment Ltd,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,1030300,1030300,NULL,NULL,NULL,1,0,1
901,6433,01,Accord Finance Ltd,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,1040005,1040005,NULL,NULL,NULL,1,0,1
902,5617,01,"Inventive Finance Ltd (Ladder Loans)              ",012,"IF - Ladder Loans             ",NULL,NULL,NULL,NULL,M,1,0,0,1042245,1042264,NULL,NULL,1042264,1,0,1
903,7996,65,Yes Solutions Ltd,681,"LIQUIDADVANCE                 ",NULL,NULL,NULL,NULL,M,1,0,0,1050054,1050054,NULL,NULL,NULL,1,0,1
904,4081,17,West Sussex Credit Union,NULL,NULL,12345678,FN,NULL,NULL,M,1,0,0,1050127,1050127,NULL,NULL,NULL,1,0,1
905,1891,03,Merligen Investments,123,"Merligen                      ",NULL,NULL,NULL,NULL,M,1,0,0,1054484,1099024,NULL,NULL,NULL,1,0,1
906,3307,67,FGA CAPITAL UK LIMITED,223,"FGA                           ",NULL,NULL,NULL,NULL,M,1,0,0,1054486,1054486,NULL,NULL,NULL,1,0,1
907,5170,18,FAMILY FINANCE LTD,NULL,NULL,57020018,FN,NULL,NULL,M,1,0,0,1054488,1054488,NULL,NULL,NULL,1,0,1
908,6509,01,CHOICE MEMBER BENEFITS LTD,NULL,NULL,99999999,CC,NULL,NULL,M,1,0,0,1058219,1058219,NULL,NULL,NULL,1,0,1
909,5160,10,Bank of Ireland - Current Accounts,NULL,NULL,71291536,BK,NULL,NULL,M,1,0,0,1058289,1058289,NULL,NULL,NULL,1,0,1
910,7260,47,"EE Ltd - Trading as EE                            ",NULL,NULL,47220660,CS,NULL,NULL,M,1,0,0,1066247,1186150,NULL,NULL,1186150,1,0,1
911,9920,01,Dummy Portfolio,000,"Dummy Portfolio               ",NULL,NULL,NULL,NULL,M,1,0,0,1071490,1071490,NULL,NULL,NULL,1,0,1
912,3797,74,Webb Resolutions (1CL),304,"Webb Resolutions              ",NULL,NULL,NULL,NULL,M,1,0,0,1072120,1072120,NULL,NULL,NULL,1,0,1
913,2665,01,CAI Finance Limited,556,"CAI Finance Limited           ",NULL,NULL,NULL,NULL,M,1,0,1,1072133,1158198,NULL,NULL,1158198,1,0,1
914,2888,56,Money in Advance,000,"MoneyInAdvance1               ",NULL,NULL,NULL,NULL,M,1,0,0,1075195,1075195,NULL,NULL,NULL,1,0,1
915,5496,11,Norton Financial Services,549,"Norton Financial Services Ltd ",NULL,NULL,NULL,NULL,M,1,0,0,1075218,1075218,NULL,NULL,NULL,1,0,1
916,8256,01,Southwark Council - Housing Benefit File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1077543,1077543,NULL,NULL,1077543,1,0,1
917,8256,02,Southwark Council - Tenancy File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1077543,1077543,NULL,NULL,1077543,1,0,1
918,8256,03,Southwark Council - Waiting List File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1077543,1077543,NULL,NULL,1077543,1,0,1
919,6141,01,Barnet Council - Housing Benefit File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1077545,1077545,NULL,NULL,1077545,1,0,1
920,6141,02,Barnet Council - Tenancy File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1077545,1077545,NULL,NULL,1077545,1,0,1
921,6141,03,Barnet Council - Waiting List File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1077545,1077545,NULL,NULL,1077545,1,0,1
922,5779,98,Robinson Way Dummy,647,"Robinson Way Dummy            ",NULL,NULL,NULL,NULL,M,1,0,0,1083129,1083129,NULL,NULL,NULL,1,0,1
923,3999,21,"NonConsented OI Data                              ",NULL,NULL,NULL,NULL,NULL,NULL,M,1,0,0,1085353,1086365,NULL,NULL,1086365,1,0,1
924,9091,91,NextCredit Ltd,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1086271,1086271,NULL,NULL,NULL,1,0,1
925,1471,68,Max Recovery HSBC,309,"EVERSHEDS                     ",NULL,NULL,NULL,NULL,M,1,0,0,1092664,1092664,NULL,NULL,NULL,1,0,1
926,1471,70,Max Recovery Lloyds,309,"EVERSHEDS                     ",NULL,NULL,NULL,NULL,M,1,0,0,1092667,1092667,NULL,NULL,NULL,1,0,1
927,1471,72,Max Recovery M&S,309,"EVERSHEDS                     ",NULL,NULL,NULL,NULL,M,1,0,0,1092669,1092669,NULL,NULL,NULL,1,0,1
928,6127,10,Early Payday Loan Ltd,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,1093730,1093730,NULL,NULL,NULL,1,0,1
929,2228,10,Dobies Cumbria Ltd,NULL,NULL,60054718,FN,NULL,NULL,M,1,0,0,1093732,1093732,NULL,NULL,NULL,1,0,1
930,1916,07,Vehicle Credit Limited,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1095008,1095008,NULL,NULL,NULL,1,0,1
931,4466,01,Brent Council - Housing Benefit File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1107314,1107314,NULL,NULL,1107314,1,0,1
932,4466,02,Brent Council - Tenancy File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1107314,1107314,NULL,NULL,1107314,1,0,1
933,4466,03,Brent Council - Waiting List File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1107314,1107314,NULL,NULL,1107314,1,0,1
934,4744,01,"TSB Credit Card                                   ",243,"VTSBCARD                      ",NULL,NULL,NULL,NULL,M,1,0,0,1113487,1185230,NULL,NULL,1185230,1,1,1
935,2827,12,"TSB Current Account                               ",440,"VTSBCACC                      ",NULL,NULL,NULL,NULL,M,1,0,0,1113497,1185231,NULL,NULL,1185231,1,0,1
936,6069,33,"TSB Personal Loan                                 ",229,"VTSBLOAN                      ",NULL,NULL,NULL,NULL,M,1,0,0,1113501,1185232,NULL,NULL,1185232,1,0,1
937,7963,04,"TSB Mortgage                                      ",246,"TSB                           ",NULL,NULL,NULL,NULL,M,1,0,0,1113508,1207419,NULL,NULL,1207419,1,0,1
938,6122,01,CFO Lending,664,"Capital Finance               ",NULL,NULL,NULL,NULL,M,1,0,0,1114217,1114217,NULL,NULL,NULL,1,0,1
939,5628,01,Bonga Loans,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,1,1115068,1177592,NULL,NULL,1177592,1,0,1
940,3947,77,Investec Bank Plc,278,"Investec Bank plc             ",NULL,NULL,NULL,NULL,M,1,0,0,1119860,1119860,NULL,NULL,NULL,1,0,1
941,6844,10,Homelet,NULL,NULL,NULL,NULL,NULL,NULL," ",1,0,0,1124419,1124419,NULL,NULL,NULL,1,0,1
942,6934,90,Moorgate (Sancopia),499,"Moorgate (Sancopia)           ",NULL,NULL,NULL,NULL,M,1,0,0,1133329,1133329,NULL,NULL,NULL,1,0,1
943,5822,01,Credit on Demand,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1133941,1133941,NULL,NULL,NULL,1,0,1
944,3984,89,Billing Finance,287,"OYSTER BAY SYSTEMS            ",NULL,NULL,NULL,NULL,M,1,0,0,1134818,1134818,NULL,NULL,NULL,1,0,1
945,4629,01,Ealing Council - Housing Benefit File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1136078,1136078,NULL,NULL,1136078,1,0,1
946,4629,02,Ealing Council - Tenancy File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1136078,1136078,NULL,NULL,1136078,1,0,1
947,4629,03,Ealing Council - Waiting List File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1136078,1136078,NULL,NULL,1136078,1,0,1
950,6815,02,"TSB Bank CM Dummy portfolio                       ",000,"LTSB(VERDE) - CM              ",NULL,NULL,NULL,NULL,M,1,0,0,1137026,1185361,NULL,NULL,1185361,1,0,1
951,8811,91,Hunter Simpson Finance Ltd,999,Hunter Simpson Finance Limited,NULL,NULL,NULL,NULL,M,1,0,0,1138483,1138483,NULL,NULL,NULL,1,0,1
952,5161,52,Bank of Ireland Personal Finance Ltd,NULL,NULL,52320036,FN,NULL,NULL,M,1,0,0,1138548,1138548,NULL,NULL,NULL,1,0,1
953,3999,01,Housing Data Client Take On,NULL,NULL,NULL,NULL,NULL,NULL," ",1,0,0,-1,-1,NULL,NULL,-1,1,0,1
954,2599,01,4Finance Ltd,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,1144334,1194663,NULL,NULL,NULL,1,0,1
955,9113,99,Ginger CM Dummy,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1146803,1146803,NULL,NULL,NULL,1,0,1
956,6044,01,ORCHARD FUNDING,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,1151925,1151925,NULL,NULL,NULL,1,0,1
957,7055,10,Westgate Credit Ltd,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1152769,1152769,NULL,NULL,NULL,1,0,1
958,5587,01,BMI Healthcare,NULL,NULL,20508149,CC,NULL,NULL,M,1,0,0,1155970,1155970,NULL,NULL,NULL,1,0,1
959,2705,01,Micro Lend,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1156064,1156064,NULL,NULL,NULL,1,0,1
